x,y,token
0.9949321,-32.997887,rag
10.2045145,-37.3846,vehicle
23.85758,-13.646022,Olympus
-25.11118,16.973015,pop
-26.194738,5.359397,favours
-45.968678,-23.92971,Sucklings
1.3760854,12.335776,matchless
-16.17403,36.017307,shouldst
-12.185521,17.24187,smallness
27.662596,-38.441467,speeds
30.248035,-30.288105,cope
22.596628,-15.2563505,saluting
7.910047,8.644542,twixt
12.116569,-21.452404,bluff
-31.994709,-16.436344,protesting
41.45676,-26.589943,bridges
-18.789125,13.64357,unchanged
-5.6396046,-45.548756,monologue
-37.364597,-1.4423987,remembrances
-26.91875,-43.941628,sturdily
11.713767,-33.90641,loosening
-30.662275,-28.160227,denoted
35.084785,-39.849537,blazed
12.430242,-42.038475,crouching
-9.421855,38.73788,Valour
32.181705,-37.814556,revealing
40.43606,-31.10322,stems
-29.330767,-44.633175,apologetically
-33.172745,-12.859808,recital
9.517202,-4.046086,polish
6.511366,-7.623588,Norman
-5.3003078,-17.440065,fabulous
-44.37466,-12.115312,restraints
12.24513,-37.79031,impelled
3.9761338,-26.4146,sweating
-10.194332,36.318657,worthier
24.165222,-42.34078,discoloured
-14.511799,-23.551765,aristocrat
1.3434961,15.06972,desart
0.543622,13.668766,seised
-13.203405,-28.753586,convulsions
-36.082203,-1.6546557,dispense
-3.2465477,8.307781,Breathe
2.058629,16.518646,superiour
10.778364,-35.277287,horrour
27.042412,-21.762007,sentinels
5.6908727,17.898706,Mankind
-15.613065,-26.321756,abstract
-16.793285,31.330704,hits
8.303066,-43.280674,Bending
-17.690065,-3.5305269,lists
-16.171097,-35.8379,scrap
26.001923,-36.992573,woodland
-19.316807,-12.825209,irritating
-34.334175,24.702124,----
-11.398873,36.905315,Creature
-0.5866588,11.52989,heroick
7.908098,3.533875,peerless
21.16113,-18.329985,Morn
14.5638485,-2.8587778,meagre
-22.818525,-30.863523,diplomacy
-2.4593298,-14.257631,blundering
9.642714,-31.59312,parody
30.597624,-43.14324,knitted
-10.126076,36.31432,couldst
32.8766,-37.99134,flickering
33.99355,-23.300453,swamps
28.489279,-41.288567,hued
-24.96792,-43.97673,Greywood
17.880276,-31.862967,rind
30.82251,-22.161837,enveloping
16.51066,-8.823266,throbs
-22.234932,-40.987804,Cowdray
-12.542741,-18.615183,calculating
-8.231813,15.97196,abject
12.626438,-15.638721,muscles
13.458993,0.30807742,victories
7.115674,5.2839775,Dream
11.852984,-16.196068,scores
1.796833,-16.554646,leaks
20.963629,-9.9054785,convex
-32.735184,31.209183,dey
26.054493,-43.16959,festive
-7.9575343,24.358683,plotting
-6.3285065,9.299208,mocks
-11.575247,-16.665754,spoutings
8.345479,-10.346975,exhaled
0.019609448,-12.635017,Frenchmen
-8.324216,43.899338,Therein
-14.902581,-5.108517,unprecedented
1.2854075,-3.4665518,caress
16.982147,-44.230118,loosened
-19.30983,-18.213484,vibration
33.21501,-33.12654,peak
21.532728,-37.77945,flexible
13.239859,-40.66693,waning
-12.899143,-12.434604,ferocity
16.699936,-2.381936,paintings
-32.37888,-1.3129513,despaired
20.074017,-15.088729,Dragon
-18.923742,-32.034313,repress
-3.644635,30.08154,Freely
10.195415,-28.31631,tumbler
-1.8743682,-9.600287,MR
14.410056,0.34309143,Pictures
-15.022912,-25.653158,ally
-27.87257,-1.8536988,bargains
-9.520669,33.40147,Gate
-10.816352,-10.46397,prowess
8.17224,10.595676,amaze
5.969808,-48.472057,tapped
3.0494895,5.133913,Convict
19.036428,-13.789067,triumphal
-12.870578,-5.0863113,distinctions
33.287186,-24.67098,freight
19.359226,-55.84909,chocks
7.8896337,-24.296555,pealing
0.76295006,2.468611,Haul
3.2495437,-5.026862,vices
-7.0031977,20.019651,depraved
-11.56422,-15.403017,geological
-7.028816,-8.056165,handy
20.840244,-39.434803,hooked
-18.379711,-22.247005,fragmentary
7.1103754,-40.26093,revolve
17.460108,-32.707996,bursts
19.907793,-31.34639,laurel
13.611976,-28.296747,nearing
-8.537602,39.24191,com
2.0339284,-16.631948,wire
47.32563,-24.015982,Dakota
15.374594,-29.606384,mallet
46.858837,-26.08567,Pennsylvania
-11.426757,28.811676,Sons
8.362536,4.5832124,Massachusetts
46.523666,-24.405539,Louisiana
-1.6277919,-3.3396513,flip
46.6732,-26.126547,Kansas
-40.0802,20.372883,marries
-25.734406,-31.52924,unexpectedly
-17.689299,17.344936,donations
-44.333576,49.762657,tm
9.168919,-16.773914,blithe
5.123126,-6.232498,oblivious
17.854673,-42.656776,cavern
-8.330122,-11.218573,writers
-17.8008,-1.2270179,materialism
-31.001888,30.631498,seams
-35.25998,24.01211,affectedly
33.679676,-24.530636,ether
-7.4536195,-5.0685544,scorching
13.785936,-5.9117293,promenade
-10.924419,11.036124,impartial
-14.897821,4.6008363,massacre
-29.546804,40.63707,Print
-12.805958,-4.434806,domain
-11.090705,26.415691,outlaw
-1.5477974,-17.881075,Venetian
-23.35427,-37.69947,millionaire
27.280663,-31.22126,carbines
-1.7227777,-9.495849,Kent
30.30738,-36.066986,crests
-9.198076,28.065111,transplanted
-2.2584722,-18.068819,preposterous
32.633503,-39.18487,sombre
-28.423866,-14.238197,penetrated
5.6475496,-12.477696,vivacious
4.471858,-17.21121,crows
11.562675,-2.8531919,occult
28.422709,-25.031487,settlements
-1.6346136,-3.7121055,juggling
5.9115696,-8.982549,indoors
2.0293114,-32.60541,traces
8.651103,-0.07445852,brutes
-25.980639,-43.537277,ejaculated
0.19537988,-2.3510685,barb
-8.816343,-0.45564622,plaintiffs
-28.30245,21.135218,untie
16.47191,-21.728773,potatoes
1.9103552,-25.13252,shrunk
-18.075739,-18.321182,incidents
-17.739338,-37.13133,specialist
-40.62036,44.57734,WANT
-20.66139,6.515669,damages
-22.66854,27.828392,gong
-7.6641655,-49.991386,threshers
24.899717,-26.447126,descry
9.945262,-15.718544,seller
-19.473362,-15.767473,formality
-46.058697,-7.60599,adapted
53.72447,25.471924,Gihon
3.823498,51.35905,eatest
3.430721,-42.11062,shrinking
14.45734,7.2695165,frontiers
38.878098,41.18371,Aholibah
39.674114,26.401472,standards
-22.701504,-20.836384,sedentary
48.316677,30.95139,Tekoa
-39.116364,52.955635,XVIII
-7.557521,12.049862,debtor
-29.98244,-34.06097,detaining
54.65504,50.18655,Shammai
18.595572,-14.400045,imperious
53.906258,43.033485,Ishi
47.876766,-5.217049,inlaid
63.22774,54.460644,Jared
-24.924234,-7.65894,occurs
25.849007,47.786636,Render
-29.016012,-19.4249,topics
5.114829,49.853443,trustest
-33.63833,-27.217089,Robinson
56.32993,48.732655,Hebronites
30.125975,8.07264,melons
14.273669,-11.637675,scant
-7.9889946,-1.8929498,averse
-43.987774,9.870354,matched
-31.684357,1.7242215,provident
24.08881,-10.545548,Moloch
-16.913532,34.711605,relent
-27.36101,25.283712,nerve
13.184706,51.626675,Carry
31.635487,12.129351,cankerworm
-3.9292285,18.52902,exploits
-17.604021,2.0938385,estates
51.91743,26.671827,rereward
-26.248152,-3.6553874,annihilation
-40.83437,47.348988,END
23.384396,-7.2020607,kingly
52.057407,25.981647,Sepharvaim
47.760963,47.36261,Abihail
12.968753,-3.7408712,fashions
-36.005318,-25.86174,Wells
15.934005,-13.673316,handling
-27.21519,-19.28204,talkative
53.910793,46.679882,Eliasaph
-9.422708,-11.1643915,retiring
16.255854,-19.550419,sieve
-9.513307,27.824465,hates
58.173946,54.41758,Malluch
33.989456,29.0726,sorceries
63.06673,8.817889,polls
49.93908,28.575346,Eshcol
56.94295,52.528667,Jediael
4.6794744,-14.679957,bushel
-13.854304,4.4976764,shipwrecked
7.1626954,0.8516938,ancestors
28.268902,30.332983,pleaseth
11.754304,24.880735,comeliness
52.38504,27.546568,Shur
1.6441717,27.951435,sift
-27.935963,35.227333,phoo
-12.520575,24.993752,disclose
56.050716,51.080208,Azel
18.101408,50.6752,Haste
64.55256,48.441605,fiftieth
-31.088808,23.308187,Lucky
57.97639,54.61604,Malchijah
53.746323,28.337328,dwelled
-11.620465,29.37916,Priests
34.53051,-23.601835,bellow
17.455456,-16.756086,Eight
14.702197,-50.101273,scabbard
40.23248,46.423977,Ebedmelech
54.347675,42.613636,Gomer
53.982235,46.67947,Ahiezer
55.909462,51.103325,Azrikam
9.163,-13.63614,halting
-7.3485904,15.61391,repenting
6.1129427,-42.83587,tottering
18.05766,-2.1974337,famed
63.005604,54.429794,Salah
-9.842386,6.938852,descriptions
39.77192,-15.354707,wares
56.209316,52.566788,Asaiah
3.5264075,10.156878,Abdiel
1.9052116,27.914412,Obey
4.0366626,50.228127,couldest
53.483067,24.394985,Sharon
54.126884,42.86962,Joktan
-24.235075,7.666011,Sophia
48.10128,44.203266,Ur
-20.493313,-5.095368,appetites
-41.390408,-8.398046,extinction
13.444579,-41.76125,crashing
4.577612,-46.940304,dresser
40.14967,42.612267,Cephas
-2.5741026,-6.595717,affirmed
-38.8699,-9.612856,propensity
17.7551,-0.93375176,prisons
4.975524,2.3378341,Born
4.6982856,-20.000942,Kensington
-24.500755,28.832306,L
-30.482483,-10.338047,unthought
17.728855,-7.254602,seasoned
-42.15863,-3.842556,hazarded
5.7028522,4.8935323,Star
31.191458,26.068628,Peor
25.137682,-26.793562,Grecian
16.02134,54.069225,Build
11.742453,-10.69988,tract
9.485176,36.897503,chastised
-38.475784,-11.528098,exactness
4.4538994,51.156578,believest
-6.161519,14.46486,surpassing
-2.6894605,24.74113,seduce
39.599167,47.204185,Nathanael
18.986721,-45.505005,sandy
-37.072945,-24.472454,congratulated
-1.5104936,-20.167095,thirds
6.3561287,-27.316582,waltz
33.5519,5.9010944,fatted
6.251221,23.13868,unlearned
6.293321,21.081705,patriarch
29.458565,-48.985832,sallow
41.496777,24.794298,exceeded
-39.114616,52.96244,XVII
47.492,-2.6535935,stalls
-6.44338,-9.941868,infallible
59.582264,-1.6188502,wreaths
-40.825047,45.49045,ANY
59.64254,-1.5300494,compassing
33.874485,22.773869,Chittim
7.01984,5.233645,license
46.579823,45.81354,Kenite
-31.86419,-12.8916645,deplore
58.85052,-0.13700633,ledges
16.208492,-23.00066,spokes
-24.118053,-8.843025,inference
-11.471509,5.3001246,select
13.918185,-29.734833,pint
14.386268,29.30381,lasciviousness
53.065636,57.92528,Josedech
-13.326287,16.645422,condescension
41.681957,38.445717,beseeching
33.167313,-31.437853,fringes
3.3380833,50.600903,mote
5.8167014,-42.40883,reclining
41.805573,-2.476594,leathern
40.849064,39.37247,deputy
49.287292,48.539627,Talmai
42.158504,-2.5036697,girt
-39.467545,47.273804,JESUS
54.113117,48.743484,Ammiel
41.23093,39.52403,publican
43.435253,54.88901,Matthew
-27.2334,-0.48814932,unimportant
-9.372217,-7.663232,unbounded
-14.221793,25.819983,mournfully
49.49725,29.282314,Hazeroth
-21.73536,2.9243574,livelihood
2.4037366,27.604662,burdensome
21.252056,19.254295,lepers
4.842713,-2.4354992,brand
-42.521263,10.961622,caring
52.69709,27.427896,Ar
40.627674,47.487396,Tishbite
43.496178,54.70272,Joses
-13.026483,-21.803295,intoxication
-12.332975,2.4891164,dancer
44.388897,-5.757029,juniper
0.59168214,1.190424,chickens
11.005457,-11.678297,mint
-0.48201087,6.7183657,superscription
14.065306,52.092033,fellowservant
8.3854885,23.64739,murders
43.355583,40.077515,Herodias
31.068089,23.680775,escapeth
-8.540163,28.764708,couched
42.912018,-2.5703242,harness
38.448017,-5.9763947,spark
13.461813,30.293217,unfruitful
2.1586626,5.6131196,choke
-14.170742,5.548283,reproachfully
-17.952908,-36.63719,spruce
53.85476,25.808802,Jeshimon
-21.913652,17.214785,daggers
-7.782333,10.36178,proudest
-22.414846,-33.400337,ordering
5.624178,38.421883,innocency
36.591057,31.890696,Baalpeor
-39.25555,12.472472,willingness
9.259399,3.0858927,wanderings
-28.046633,-1.9328462,shares
27.45678,15.352769,wring
2.4624753,50.079185,tellest
47.51971,21.968252,leprous
24.40937,-11.615394,raged
-35.63182,-15.804374,depending
39.262005,47.34008,Temanite
-43.262573,-2.3957934,unfairly
28.497654,41.217224,sorcerers
30.732637,7.46936,gleaning
-0.9356735,-52.689423,stile
-12.993792,39.54448,Rest
43.183434,6.2755675,sodden
21.189566,-2.682771,Voices
21.997808,24.853222,flattereth
13.440573,29.81503,unsearchable
-11.549203,-4.598206,amity
-3.7559226,10.486022,hypocritical
20.76849,29.366978,forsaketh
-5.765888,22.912191,dealings
10.743448,-6.5199294,ridges
46.497707,-9.468241,backbone
13.356269,31.64503,pertain
-18.227112,-10.429814,existing
55.940323,48.629486,Tola
-43.62692,-25.234993,Mansion
42.280636,25.544468,pilgrimage
19.201366,52.536507,123
-14.708135,-3.6378133,culture
10.093468,19.417492,Wealth
32.82932,16.443544,bewail
58.46923,53.493168,Meremoth
46.728188,38.23906,lieutenants
2.4781137,27.552937,hindered
-6.8850794,-44.742382,pricked
11.155264,-2.7532935,Living
35.757935,2.8635077,adder
27.389421,15.524727,trample
30.730495,13.396073,worshippeth
36.81107,31.883602,physicians
35.532467,39.5058,taskmasters
29.61619,3.5723004,presses
45.06786,-12.131457,feathered
-3.8448057,-20.983181,acres
41.98052,34.995865,Abib
-8.041875,13.359207,forcible
-16.159693,-33.531853,figured
13.0426655,13.972338,plentifully
1.8511751,42.368553,chide
37.72338,32.368626,Meribah
37.58759,12.388575,owls
-30.959541,3.4068923,cooler
14.604547,53.30375,Choose
7.09324,40.81457,presumptuously
42.680527,-3.4698415,cutteth
13.439848,-12.10691,vein
-26.510427,-4.3589892,jealousies
19.395885,22.50192,restitution
17.88102,26.92972,profiteth
-41.865086,13.788615,_we_
25.670868,-24.80624,stacks
14.920205,29.802885,rewardeth
6.244308,40.858315,entice
22.905712,23.6892,sacrificeth
-7.8414125,2.0290866,sprout
-42.609776,9.4285555,colds
-44.4989,9.99058,amazingly
6.379423,23.466341,mockers
32.193695,3.0723095,acre
3.668404,-15.448155,muslin
-1.3213482,27.979864,enlighten
-14.420481,28.115091,Psalms
53.19463,0.28535536,bonnets
15.77681,-10.555447,Pleiades
3.5747824,50.84403,beholdest
18.335836,24.924393,executeth
2.9090242,-3.7810063,pate
52.910362,0.083773755,girdles
3.7827392,-6.27854,rending
-39.210815,-6.589506,inattention
38.85506,-16.434755,timbrels
-36.05358,-9.870884,communicative
-12.149612,34.69809,Desire
28.406754,16.853584,filleth
25.885708,-16.098644,sweets
32.5925,7.9793463,navel
56.050697,30.865467,Elim
18.995005,13.809062,hoar
37.98065,16.989637,mete
24.30163,20.762077,leaveth
5.3392215,51.79328,hidest
-43.900166,-9.572176,attachments
55.655872,52.71372,Jamin
-24.882875,11.418687,prettiest
-0.2861887,-9.000742,Drew
11.01825,-27.200787,curl
51.954494,50.55899,Bashemath
19.549732,16.1583,haughtiness
37.649666,39.441612,soothsayers
4.5450377,22.094086,Learn
61.40797,-2.356837,galleries
40.240482,1.3432965,pillows
30.004831,-50.84421,bushy
60.93214,5.304698,drams
8.236856,-15.076695,wrestled
-15.044608,-28.220581,unmanageable
1.9094516,-1.7841951,mutter
12.845079,-2.1737416,endangered
34.17428,44.20956,mandrakes
6.657928,40.944946,displease
-41.719,8.388459,happeneth
39.949738,39.596138,scourged
6.1917605,-0.5842617,wringing
-25.347935,1.3038949,quieted
18.062458,24.029362,needeth
24.311886,21.46551,talebearer
-10.284488,23.64526,inflame
15.863385,51.908497,Swear
14.469591,7.807701,fortified
-32.95412,-8.552019,Hamilton
-24.737823,8.586109,archer
4.809273,50.27783,fearest
56.625633,37.926014,Kirjatharba
0.94712096,-13.741972,dealer
58.018436,50.966938,Jahaziel
43.134766,42.78488,Israelitish
54.400394,29.651243,Machpelah
55.134315,17.303425,dwellers
35.391598,-30.005861,shadowing
24.155636,-9.936613,hasting
-32.387943,-19.053293,judiciously
58.02695,50.723354,Delaiah
-14.799359,-27.337378,cripple
23.340824,18.964989,unwittingly
-35.55968,-23.327774,artifice
-37.228565,-8.430301,describing
21.950666,22.955727,divorced
57.49876,53.66766,Jehohanan
46.055393,-3.9889545,twins
-15.0328245,27.547781,Counsellor
-22.858637,-32.215256,nervously
10.1885805,-4.847459,Wrath
-14.692787,-9.867878,revenue
58.60366,51.847878,Pahathmoab
11.748537,12.441546,Bind
3.4241908,38.028976,sluggard
-1.1370877,-6.438851,securely
41.934242,-30.259663,openings
-0.93489236,-5.9716077,stript
41.7942,24.644394,merchantmen
-42.721493,-14.179146,amusements
-6.3736444,-5.965462,mistaking
-3.82991,0.30929744,Lie
10.348562,2.6456635,muse
35.468822,-29.638155,perfumed
58.80432,51.806488,Bebai
-30.757435,-12.130186,unguarded
10.684679,23.465458,unity
53.475517,24.293657,storehouses
42.291836,25.47662,register
9.794653,3.072039,tenor
-30.055616,-16.0535,unabated
-38.015446,-3.8284702,flatteries
-2.2246103,35.392525,Order
-31.516905,9.820633,coxcomb
-37.11633,-9.426425,unsuspicious
-14.703737,-1.9645921,weighty
12.941486,19.039085,contentious
16.715757,48.833652,Herein
21.300713,25.07984,deceiveth
27.783075,-27.909214,choicest
12.632898,-28.732925,scraped
48.56218,31.110573,Arabians
9.000305,-15.223336,greedily
-10.5427885,-17.99559,inverted
51.63144,-4.520171,bucklers
10.332235,-0.8188283,merged
21.619951,10.541359,flourishing
16.218426,51.31927,goodman
36.426575,-33.83025,greenish
-42.77158,-7.0433965,preserving
-1.4966788,-3.8745198,buyer
-7.467582,0.7543595,disturbance
-6.4598036,14.321662,doubly
28.243593,3.7091749,turtles
18.086384,26.782194,revealeth
58.648495,51.67,Bigvai
-28.586792,2.9303887,unobserved
5.8973417,49.942097,bringest
57.772095,-3.031971,topaz
-4.103598,25.555746,unwise
15.20705,-34.985558,bumped
6.7783012,21.764414,proclaiming
-17.860292,-31.56855,amiably
39.643288,44.60916,Edomite
36.55052,-40.740623,rainbow
10.719474,11.508748,Sardis
-19.564754,-10.426394,ordinarily
55.129436,49.101864,Shema
3.0964267,-22.073072,contending
-39.063343,45.616276,GREAT
-39.191536,46.8387,HOW
-24.291569,-5.170667,convivial
1.7418914,-39.36113,crouched
-11.905174,29.765533,damnable
-4.6777387,11.783291,constraint
-1.3753661,-15.142529,railing
-28.037987,35.093483,Huh
-21.828438,1.1457686,bachelor
-5.5165815,6.2144165,destin
35.427853,-32.835705,pear
35.52437,-21.278702,thrush
19.88917,19.238644,wayfaring
37.697823,-2.9451356,pisseth
30.404928,-48.24142,sunburnt
4.0732427,-18.052757,undeviating
-12.621049,15.652538,infection
-15.024199,-25.777435,desperation
17.194292,6.97063,laps
4.2902255,1.633386,Pipe
-39.366486,1.1362951,misled
-22.568708,18.975927,cellar
-35.67263,-7.025501,recommending
28.976969,29.648771,divorcement
-24.990877,28.099335,nasty
16.728544,-34.12293,paddle
-6.997182,-39.529102,premises
31.422953,-24.55827,spicy
-30.253336,9.809254,mortally
-13.302138,-9.421093,suspend
23.295044,-7.2357492,sensual
-33.80226,-12.506926,restoring
28.662926,-21.597395,Hovering
-16.735327,4.3070316,sobriety
49.234325,-3.3766205,traded
-11.162743,7.2782097,unruly
-38.374924,-11.094831,disregard
-17.478392,-24.57216,instinctive
56.02315,40.560497,Beeroth
2.190123,-11.6371765,adieu
54.585136,6.4231777,teraphim
10.088406,-4.0802765,sharpest
-3.7768342,11.903973,solution
-17.292103,-37.87712,salmon
-10.860023,27.122662,bishops
3.6301458,-4.653629,wrestle
52.771904,25.614952,Rephaim
9.70144,-24.975546,necklace
-14.281534,-15.879255,additions
43.53099,43.267525,espoused
27.264292,28.172607,lusteth
-5.9911976,2.3246272,Happily
-33.820755,23.400717,bothered
-26.563932,-30.379211,incredulity
-17.621843,26.185753,creditor
-24.170843,-5.212021,sociable
18.33331,-19.183899,pilgrims
-6.155694,-47.57794,garret
52.82068,25.064077,Engedi
-18.081518,-19.077291,compromise
24.88018,18.938215,sprinkling
7.4250813,19.268486,holiest
-9.235301,13.475416,deceiving
-11.143449,7.433305,fidelity
39.623135,47.39085,Delilah
0.6067485,-15.158528,Yard
23.829908,-21.563122,Watching
42.322758,32.749733,gleaned
50.65231,3.0435798,raisins
3.2587583,1.2692773,Governor
26.046774,-41.07213,piping
22.70397,-19.618807,disastrous
57.35779,54.03551,Salmon
-38.436546,15.68495,inflict
56.60251,38.517563,Tappuah
17.995459,-20.39982,forks
54.085125,48.262936,Zabdi
45.042263,45.678696,Achan
15.187353,-24.723345,birch
36.550144,35.173923,rehearsed
-3.6812465,8.855875,surfaces
-1.3267758,-23.176414,intervening
-41.084312,-10.964116,weaken
-13.359902,26.847319,impress
-12.535805,15.782969,claiming
-11.215397,5.929468,styled
4.459215,-11.992295,sprained
5.2527103,0.6161227,Met
3.8952398,-37.662266,alternately
-8.802245,-50.93441,chuckled
32.614925,-27.177107,balmy
-37.93448,-5.1516666,evince
-9.331416,30.994532,Descend
-27.00781,-15.720129,animate
31.67264,11.535443,caldron
26.101906,-31.54008,bowling
40.67046,-8.613447,hailstones
-34.994087,20.1748,DOES
-46.77771,-25.141207,Whitwell
-10.719459,32.270847,annoy
-1.4099554,-23.462849,rowed
-28.990644,-19.544376,uniformly
14.399261,6.799308,reciprocal
-16.569107,3.461199,cooks
-44.126396,-3.5607505,inequality
10.777478,-36.412193,swollen
11.311752,14.855843,Otherwise
14.07127,-25.872185,stalks
25.53176,22.80864,teareth
-6.325225,28.189749,whet
17.468264,-28.858725,billiard
10.290306,-43.591034,keyhole
-33.11802,-18.306034,unaccountably
-29.499218,-9.195622,environs
-3.1054375,-23.753962,shutting
20.51198,-13.483582,Sits
45.762558,47.13073,Nob
4.958503,-36.64769,surveying
59.25619,38.037464,Taanach
-9.649883,7.4144697,redeeming
16.313625,-30.62439,radiance
20.071991,-40.898952,waistcoats
23.3691,-18.865702,livelong
22.29082,-5.2343564,Weave
-14.40736,27.851814,precedent
43.40774,48.678093,Moabitess
43.609127,43.305954,Elimelech
-2.3825548,-39.305294,nibbled
48.363308,30.928972,Naioth
-28.236681,-8.597834,affluence
40.57303,-1.4268187,bolster
-13.81751,-13.809798,operated
7.0800514,-58.944813,stalked
32.21257,-29.182217,rumble
-10.991685,32.56075,presse
-46.689606,-24.984484,preparatory
10.069081,-23.864294,unfolding
3.975774,-18.433376,ken
11.026413,20.255161,witchcraft
21.538027,-10.264731,vocal
-13.379594,-49.936115,Rain
15.81756,21.91144,byword
-11.294772,-47.60778,Lark
5.5365577,-0.27798736,Seeking
26.952946,-29.088717,gales
-26.148346,2.8457854,imprisonment
-31.295132,-6.7719393,exaggeration
19.247917,-45.38005,railings
1.8819011,-3.4727168,bitterest
-18.794254,-3.0592616,subjected
-35.6206,-20.799871,injunction
5.9326034,1.941382,baser
-14.246307,40.74146,sirs
-4.337057,35.09932,Sense
36.081787,39.10314,Gibeonites
-1.9016132,27.707218,Hearing
-30.427837,-2.4311075,comparisons
-17.78543,-24.622488,nobly
-10.828495,8.455157,inventors
-19.617441,-4.7955475,spiritually
40.701984,35.58637,Thessalonica
5.522464,-4.0341434,blackest
11.571891,-1.7823374,geography
39.84799,46.91354,Zebul
-5.790303,22.890455,analogy
-25.559996,8.192963,bespeak
4.95345,-7.808654,charging
-11.8510685,-23.893534,reminding
42.270332,35.57836,Troas
-5.106997,14.276637,regain
-26.645842,-24.246857,philosophic
57.142246,52.18871,Tahath
-23.575281,3.0597577,Captains
13.619087,-27.899345,toys
-11.928382,32.989594,Vengeance
-31.985334,9.352483,trash
-34.559055,1.5665178,unprincipled
-32.508877,-0.0012623342,mysteriously
45.567535,47.59697,Ebed
6.575161,-36.298985,channel
11.319776,-19.367563,Euroclydon
-34.912857,20.32041,SHALL
-31.48638,-27.167408,timed
-14.797378,18.939493,identify
3.434886,38.196667,thinketh
17.281235,-21.389748,beans
-37.11634,-11.43355,refreshment
-27.062992,2.2761767,_was_
-33.6127,-10.146194,cherished
4.530603,-31.128674,wriggling
12.243351,-20.345163,moan
39.975285,39.942623,Aquila
-33.03429,-15.014098,lamenting
-50.60906,-24.594858,";""--"
42.19755,35.829338,Corinth
-49.58183,-14.922616,indubitable
40.015102,39.106617,Athens
1.5617805,-14.948296,Frogs
13.499866,9.345951,martyr
56.275745,38.575844,Gibbethon
28.450333,-16.829897,Brought
-27.172018,27.399918,Wolf
-34.62726,-7.1519985,handsomest
-38.645893,45.466278,WHO
51.80546,31.735357,Zeeb
-44.16771,-26.068462,Taunton
7.6901336,6.1326737,pestilent
9.058745,-18.47582,survived
-18.344995,-7.6966715,edition
19.542618,10.22094,undressed
10.905877,-28.491665,lordly
4.093192,51.862984,bearest
-29.177197,-24.266468,toothpick
54.473797,47.523342,Zarhites
-31.460318,18.657875,favourites
47.328716,31.3576,Iconium
-40.01219,-2.3648996,whims
-23.291943,-0.9164351,worried
53.50803,28.797688,Argob
-39.499138,-13.165618,indication
2.6327553,-31.36125,stitch
-47.1531,-31.292404,escorted
-57.703663,-30.747643,Bartlett
11.987313,19.709574,incorruption
-25.446325,-7.8720016,privacy
57.1286,52.006634,Eliphelet
-16.62134,-26.531807,abstraction
11.060793,13.429871,Folly
23.888979,-23.442228,coaches
6.7817235,52.814693,persecutest
-5.49702,5.9041142,permitting
-43.19175,3.4909904,admirably
53.22706,23.665646,bedstead
-33.011078,-11.294084,tenderest
55.59406,39.96203,Ahio
2.1608093,23.803492,oracles
-30.316362,25.531807,Humph
-13.9806795,-19.746456,mirrors
3.1883025,-11.449248,firewood
11.2686205,-29.82082,mahogany
5.860735,19.755571,predestinated
-17.52032,-55.561165,shure
15.557072,-15.232486,glued
-19.849771,10.070427,shuts
59.18168,38.13667,Bethshean
3.6519015,-13.089768,conveniences
47.299297,31.398735,Lystra
46.39952,45.940277,Jael
40.445007,35.49695,Galatia
-11.764479,9.851598,compound
-35.3631,-8.268425,occupying
1.2135494,10.979532,glorying
51.277897,-4.0739536,saws
-6.5386896,11.674559,Knowledge
-1.8832062,0.14119892,Thumb
-46.654686,-11.992069,Elliots
53.738503,27.178947,Kishon
-10.968133,19.942244,expound
4.531657,-30.909025,poring
20.647352,25.908726,unbelieving
15.629505,-10.647201,Hermes
8.802221,-34.898045,loveliest
39.21048,-22.9932,Huron
-30.44789,-23.434484,firework
58.750423,38.693077,Eshtemoa
-22.41249,-20.943636,plausible
31.64429,-23.574669,Ganges
5.0317626,-18.594564,tows
9.827112,-0.5713507,fleeting
-9.122401,15.741589,Regardless
22.511385,-6.254038,Brahma
19.249584,-16.042597,Grateful
27.393595,6.0741405,pelican
-19.923813,-1.7449391,confuse
10.240055,44.86046,verified
1.4773502,0.8512982,Rig
-26.35802,27.72775,Pedro
1.9532588,-19.5529,subterraneous
-28.919859,-13.185844,elevate
-6.765449,32.28068,Form
19.64355,-39.202053,butts
39.40017,12.68338,oliveyards
48.690517,-11.862644,swan
0.5452377,2.8179479,Mast
-34.098846,23.686007,!--(
53.456856,28.39457,Geshurites
22.365147,-26.698746,Manilla
27.445164,6.0839477,cormorant
-30.566143,16.603506,Langsdorff
12.511345,-39.848133,steers
13.64629,-45.89885,loomed
-13.5252905,-10.99495,inherent
50.59871,1.6995084,cinnamon
60.94958,5.965367,gerahs
-13.197147,-12.832441,phenomenon
20.348143,13.847446,widowhood
18.44997,-22.487171,fry
29.009586,-22.968927,endlessly
7.899441,-0.68059385,gills
-6.397816,36.187695,Fife
56.252323,39.20963,Zanoah
-38.25154,48.716274,FRENCH
54.237694,3.0571914,rump
45.60043,13.3737755,oblations
-17.391062,4.5950727,slippers
31.098726,6.440507,brakest
13.972421,13.0949955,Hew
57.34198,-3.130566,carbuncle
-10.749058,34.05588,Ceremonies
45.12909,45.014523,Aholiab
7.174923,50.35066,swarest
21.949957,-35.73308,equatorial
-8.601145,-13.329281,extracted
9.575619,-12.547156,traverse
-17.538166,-30.346813,extraordinarily
50.609844,28.028006,Ephraimites
31.685133,6.190371,strawed
16.783785,-38.665306,horizontally
